username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
nicksonateku;2017-07-24 14:40;0;0;"@JumiaKenya I've been trying 2 call ua lines and none has been picked.The poorest of customer care service i've experienced.Kilimall's cool";;@JumiaKenya;;"889495415476944896";https://twitter.com/nicksonateku/status/889495415476944896
wincate10;2017-07-24 14:36;0;0;"@JumiaKenya hello jumia i ordered two memorycards and they were not delivered neither returned our cash please intervene.thanks";;@JumiaKenya;;"889494520936714241";https://twitter.com/wincate10/status/889494520936714241
LarryAgufa;2017-07-24 13:52;0;0;"@JumiaKenya how about you call me back since you are not picking calls now that I have already committed my money to you.";;@JumiaKenya;;"889483484120657921";https://twitter.com/LarryAgufa/status/889483484120657921
Succesiranzi;2017-07-24 13:37;0;0;"Innjoo of course,";;;;"889479609368158208";https://twitter.com/Succesiranzi/status/889479609368158208
PinchezPeetah;2017-07-24 13:34;0;0;"We jamaa niulizie Kwa customers wenu wenye wako nazo apa Tao please";;;;"889478806184103937";https://twitter.com/PinchezPeetah/status/889478806184103937
PinchezPeetah;2017-07-24 13:29;0;0;"How long should I wait now?";;;;"889477521502216192";https://twitter.com/PinchezPeetah/status/889477521502216192
JohnieKamau;2017-07-24 13:14;0;0;"309375696 +736176236";;;;"889473990573608962";https://twitter.com/JohnieKamau/status/889473990573608962
okatchfred;2017-07-24 12:18;0;0;"AND advise the status now,How long should I wait ???? 21days ran out !!";;;;"889459835976241152";https://twitter.com/okatchfred/status/889459835976241152
okatchfred;2017-07-24 12:17;0;0;"Hallo Jumia, I had paid upfront for this stuff and by bad luck, I have deleted the txt msg for iPAY. I hope on delivery day no problem.";;;;"889459437437673472";https://twitter.com/okatchfred/status/889459437437673472
Nerd_Stockmann;2017-07-24 12:05;0;0;"Well up to now they haven't. Why am I suffering for the inefficiencies of your suppliers?";;;;"889456500288172032";https://twitter.com/Nerd_Stockmann/status/889456500288172032
missNjambi;2017-07-24 11:56;0;0;"309489296";;;;"889454263528808449";https://twitter.com/missNjambi/status/889454263528808449
JohnieKamau;2017-07-24 11:54;0;0;"I tried and its not working";;;;"889453826025164800";https://twitter.com/JohnieKamau/status/889453826025164800
alex_ogola;2017-07-24 11:35;0;0;"@JumiaKenya my order 306527166 in package ADA-306527166 has not been delivered and it has been a month since i made payment. Please advice";;@JumiaKenya;;"889449068887502850";https://twitter.com/alex_ogola/status/889449068887502850
Nicholas_Pyeko;2017-07-24 11:14;0;0;"@JumiaKenya how can I request on item in your site,and how about mode of payment?";;@JumiaKenya;;"889443571870433281";https://twitter.com/Nicholas_Pyeko/status/889443571870433281
smm004;2017-07-24 11:00;0;0;"Yes, i'd paid";;;;"889440185326481408";https://twitter.com/smm004/status/889440185326481408
JohnieKamau;2017-07-24 10:54;0;0;"@JumiaKenya i purchased an airtel sleek and am unable to redeem the Igb data";;@JumiaKenya;;"889438594825433088";https://twitter.com/JohnieKamau/status/889438594825433088
KegodeEdwin;2017-07-24 10:48;0;0;"When? Can I come to your office!";;;;"889437115947380736";https://twitter.com/KegodeEdwin/status/889437115947380736
matibe_sim;2017-07-24 10:40;0;0;"@JumiaKenya Refund my money back to my money wallet I don't need a voucher.Order no: 303461486";;@JumiaKenya;;"889435162341199872";https://twitter.com/matibe_sim/status/889435162341199872
mayja_ndubi;2017-07-24 10:36;0;0;"@JumiaKenya kindly check on order no 306154686.I ordered and paid for two goods but only one has been delivered.";;@JumiaKenya;;"889434159810301952";https://twitter.com/mayja_ndubi/status/889434159810301952
mucinakigoro;2017-07-24 10:34;0;0;"@JumiaKenya still have a problem with accessing the voucher and placing the order. Kindly cancel order number 302656986";;@JumiaKenya;;"889433710789099520";https://twitter.com/mucinakigoro/status/889433710789099520
missNjambi;2017-07-24 10:27;0;0;"@JumiaKenya I need to get after sales service from one of your suppliers. How do I get their info?";;@JumiaKenya;;"889431914603573248";https://twitter.com/missNjambi/status/889431914603573248
SammieAggrey;2017-07-24 10:14;0;0;"@JumiaKenya cancel order 304275286 for me. Your delivery sucks nowadays. It's being shipped frm Thursday.. or they are using a wheelbarrow..";;@JumiaKenya;;"889428597987045377";https://twitter.com/SammieAggrey/status/889428597987045377
realMarkMchuma;2017-07-24 10:09;0;0;"@JumiaKenya would like to know how far this order is. 301787596";;@JumiaKenya;;"889427398357331968";https://twitter.com/realMarkMchuma/status/889427398357331968
sammiemash;2017-07-24 09:54;0;0;"Please contact me with the delivery date for order 304949686 someone called only to tell me that he couldn't deliver it to ruai";;;;"889423591326048256";https://twitter.com/sammiemash/status/889423591326048256
bruno_lfc;2017-07-24 09:53;0;0;"@JumiaKenya Hi, Kindly update on the status of order number 305346686";;@JumiaKenya;;"889423346500329472";https://twitter.com/bruno_lfc/status/889423346500329472
smm004;2017-07-24 09:48;0;0;"@JumiaKenya order #307865192 placed 2 wks ago not fully delievered to date. Any challenges?";;@JumiaKenya;#307865192;"889421956797386752";https://twitter.com/smm004/status/889421956797386752
KegodeEdwin;2017-07-24 09:39;0;0;"306369696";;;;"889419700010180608";https://twitter.com/KegodeEdwin/status/889419700010180608
danny_kips;2017-07-24 09:34;0;0;"@JumiaKenya kindly confirm if this order has been cancelled 304312986";;@JumiaKenya;;"889418515794493440";https://twitter.com/danny_kips/status/889418515794493440
SANyaranga;2017-07-24 09:25;0;0;"Thank you";;;;"889416349444968448";https://twitter.com/SANyaranga/status/889416349444968448
nicomutie;2017-07-24 09:23;0;0;"Does Jumia sell TVs with inbuilt decorder such that after buying there's no need of buying a separate decorder such as go tv?";;;;"889415800460857345";https://twitter.com/nicomutie/status/889415800460857345
MMaxwellmugo;2017-07-24 09:18;0;0;"The phone does not connect to any network.. the laptop switches of on its own.";;;;"889414570766368768";https://twitter.com/MMaxwellmugo/status/889414570766368768
JMfwaya;2017-07-24 09:15;0;0;"0715 866506 called me for delivery on saturday";;;;"889413618730762240";https://twitter.com/JMfwaya/status/889413618730762240
MKYSO;2017-07-24 09:07;0;0;"@JumiaKenya Kindly confirm what is happening to my order reference 308541196 from 10th July and still counting.Surely!";;@JumiaKenya;;"889411776143659009";https://twitter.com/MKYSO/status/889411776143659009
jonasbashige;2017-07-24 08:56;0;0;"Kindly look into the issue.";;;;"889409030543859712";https://twitter.com/jonasbashige/status/889409030543859712
KegodeEdwin;2017-07-24 08:55;0;0;"I haven't received my order yet.";;;;"889408594214629376";https://twitter.com/KegodeEdwin/status/889408594214629376
Akol40784393;2017-07-24 08:54;0;0;"Official injoo launch";;;;"889408472579809281";https://twitter.com/Akol40784393/status/889408472579809281
KegodeEdwin;2017-07-24 08:53;0;0;"@JumiaKenya why is my order taking more than two weeks, still waiting?";;@JumiaKenya;;"889408244032077824";https://twitter.com/KegodeEdwin/status/889408244032077824
chiramkevin;2017-07-24 08:31;0;1;"my order number is 301631112";;;;"889402682745737217";https://twitter.com/chiramkevin/status/889402682745737217
chiramkevin;2017-07-24 08:30;0;0;"hello, its monday.. have you guys resolved my issue";;;;"889402324195606529";https://twitter.com/chiramkevin/status/889402324195606529
aggreysimiyu;2017-07-24 08:10;0;0;"@JumiaKenya S9- Wireless bluetooth sport order number #303298286. do not hold power please i need a refund or another item functioning well";;@JumiaKenya;#303298286;"889397368021549057";https://twitter.com/aggreysimiyu/status/889397368021549057
JMfwaya;2017-07-24 08:06;0;0;"@JumiaKenya #301892686 delivery status update please";;@JumiaKenya;#301892686;"889396294636232704";https://twitter.com/JMfwaya/status/889396294636232704
SANyaranga;2017-07-24 07:33;0;0;"@JumiaKenya hi. Kindly let me know when order #305811686 shall be delivered";;@JumiaKenya;#305811686;"889387991533322240";https://twitter.com/SANyaranga/status/889387991533322240
izzobratha;2017-07-24 06:53;0;0;"@JumiaKenya I did send you a DM";;@JumiaKenya;;"889377948628901888";https://twitter.com/izzobratha/status/889377948628901888
MMaxwellmugo;2017-07-24 06:33;0;0;"@JumiaKenya kindly send me the service centre for the follow items #308183286 & #302774826";;@JumiaKenya;#308183286 #302774826;"889372944346099713";https://twitter.com/MMaxwellmugo/status/889372944346099713
ElizabethMare3;2017-07-24 04:23;0;0;"@JumiaKenya you don't serve people as they wish,why would you council orders your customers do!?!! #fake";;@JumiaKenya;#fake;"889340307933933568";https://twitter.com/ElizabethMare3/status/889340307933933568
samiKIP;2017-07-24 00:10;0;0;"@JumiaKenya anybody here? Need help with order #305962986, check status and advice, I'm getting the order cancelled mail why?";;@JumiaKenya;#305962986;"889276498506633217";https://twitter.com/samiKIP/status/889276498506633217
SimranSaimbi;2017-07-23 18:32;0;0;"Order #309897686 21/07/17 Total KSh 1,600 plz tell when will I get it.";;;#309897686;"889191470753820672";https://twitter.com/SimranSaimbi/status/889191470753820672
johniemaish;2017-07-23 16:59;0;0;"@JumiaKenya How come one places an order then you cancel it saying its not in stock and repost again with a high price tag one day later";;@JumiaKenya;;"889168040671268864";https://twitter.com/johniemaish/status/889168040671268864
mucinakigoro;2017-07-23 15:34;0;2;"Asanti jumia";;;;"889146717169430528";https://twitter.com/mucinakigoro/status/889146717169430528
MwemaJustin;2017-07-23 14:31;0;0;"@JumiaKenya just tried purchase something using your app and pay using mpesa i was not able and i have headache";;@JumiaKenya;;"889130904593059845";https://twitter.com/MwemaJustin/status/889130904593059845
sirhpitar;2017-07-23 13:37;0;0;"@JumiaKenya ebu confirm Kama ni ukweli pic.twitter.com/GFgGbCFO3K";;@JumiaKenya;;"889117282198323200";https://twitter.com/sirhpitar/status/889117282198323200
joenyaga254;2017-07-23 10:33;0;0;"thanks a lot ..so I hope I will get assistance because am coming from far outside Nairobi .thankyou";;;;"889070902494859266";https://twitter.com/joenyaga254/status/889070902494859266
ayuenkon;2017-07-23 09:45;0;0;"@JumiaKenya hi! email expected delivery timeline for order 302744986 to nyiel37@gmail.com";;@JumiaKenya @gmail;;"889058800338182144";https://twitter.com/ayuenkon/status/889058800338182144
JohnPaulKarijo;2017-07-23 09:10;0;0;"Thank you I will make sure to visit or send my phone via courier";;;;"889050050474672128";https://twitter.com/JohnPaulKarijo/status/889050050474672128
JohnPaulKarijo;2017-07-23 09:09;0;0;"Thank you";;;;"889049886146035712";https://twitter.com/JohnPaulKarijo/status/889049886146035712
InnocentSunday1;2017-07-23 08:56;0;0;"@JumiaKenya did i have to say u guys are conning me 4 u to DM me back. Now check my reply b4 u offer yo fake ass apologies! Nonsense!!";;@JumiaKenya;;"889046661665828865";https://twitter.com/InnocentSunday1/status/889046661665828865
joenyaga254;2017-07-23 07:44;0;0;"@jumiaKenya I want to return a product order number 301274686 because it seems to shut down now and then";;@jumiaKenya;;"889028462173925377";https://twitter.com/joenyaga254/status/889028462173925377
AIRTEL_KE;2017-07-23 07:17;0;0;"Hi, please confirm the date you dialed for the bundle and the phone imei number ^Caro";;;;"889021544944590848";https://twitter.com/AIRTEL_KE/status/889021544944590848
InnocentSunday1;2017-07-23 06:28;0;0;"@JumiaKenya shud I accept that u have conned me? U refuse to reply to my msg ama u will reply 5 yrs later ndio niseme tano tena?";;@JumiaKenya;;"889009341386379264";https://twitter.com/InnocentSunday1/status/889009341386379264
HumphoG;2017-07-22 20:21;0;0;"Will do that on Monday as I give her time to retrieve from where she placed it";;;;"888856573342306305";https://twitter.com/HumphoG/status/888856573342306305
KarWhizz;2017-07-22 18:19;0;0;"Awesome";;;;"888825964557463556";https://twitter.com/KarWhizz/status/888825964557463556
InnocentSunday1;2017-07-22 17:26;0;0;"@JumiaKenya chek ur DM";;@JumiaKenya;;"888812504490672132";https://twitter.com/InnocentSunday1/status/888812504490672132
mucinakigoro;2017-07-22 16:45;0;0;"@JumiaKenya I received a voucher to purchase an item I had returned. Kindly inform me on how to use it. mucinakigoro@gmail.com";;@JumiaKenya @gmail;;"888802273429729280";https://twitter.com/mucinakigoro/status/888802273429729280
HurrySantos;2017-07-22 15:10;0;1;"@JumiaKenya Hello jumia am Hurryson from Rombo and i want to buy infinix S8 how much does it cost";;@JumiaKenya;;"888778392652455936";https://twitter.com/HurrySantos/status/888778392652455936
kmnkiprono;2017-07-22 13:39;0;0;"I used an existing Airtel sim card but got 100 mb only.";;;;"888755401168216064";https://twitter.com/kmnkiprono/status/888755401168216064
JohnPaulKarijo;2017-07-22 13:27;0;0;"@JumiaKenya Hi Jumia which is the nearest service center for Innjoo phones. I need one urgently";;@JumiaKenya;;"888752341406633984";https://twitter.com/JohnPaulKarijo/status/888752341406633984
AwardMutea;2017-07-22 12:38;0;0;"pic.twitter.com/Msdfyz1Vc1";;;;"888740128256143362";https://twitter.com/AwardMutea/status/888740128256143362
jonasbashige;2017-07-22 12:31;0;0;"I was told the item is tax exempted. Kindly send me a certificate to confirm the same. Needed for taxation purpose";;;;"888738149324771329";https://twitter.com/jonasbashige/status/888738149324771329
wsuzzane;2017-07-22 12:28;0;0;"@JumiaKenya Hi ,am having trouble completing a purchase for an item I've already paid for .kindly assist";;@JumiaKenya;;"888737634545278976";https://twitter.com/wsuzzane/status/888737634545278976
joshua_otinga;2017-07-22 12:18;0;0;"@JumiaKenya I have not received these items I ordered long ago and am yet to receive after paying long ago pic.twitter.com/QLyLO9DJcf";;@JumiaKenya;;"888734892397400064";https://twitter.com/joshua_otinga/status/888734892397400064
elaine_wangui;2017-07-22 12:12;0;0;"@JumiaKenya yo! I haven’t received my package yet .309566286";;@JumiaKenya;;"888733422709071872";https://twitter.com/elaine_wangui/status/888733422709071872
chiramkevin;2017-07-22 11:46;0;0;"okay..thank you";;;;"888726956941946880";https://twitter.com/chiramkevin/status/888726956941946880
Hed04;2017-07-22 11:36;0;0;"Check DM";;;;"888724330041012225";https://twitter.com/Hed04/status/888724330041012225
chiramkevin;2017-07-22 11:34;0;0;"how long do i have to wait";;;;"888723915308236802";https://twitter.com/chiramkevin/status/888723915308236802
ernest_kinoti;2017-07-22 11:25;0;0;"And what was this text intended to mean... Was it it just PR stuff or what? pic.twitter.com/xp8hvV1j89";;;;"888721756374138880";https://twitter.com/ernest_kinoti/status/888721756374138880
ernest_kinoti;2017-07-22 11:21;0;0;"Even worse. How long do you people take for a return.... Its been more than 24 days already... Call me on 0724133834";;;;"888720771094335490";https://twitter.com/ernest_kinoti/status/888720771094335490
matibe_sim;2017-07-22 11:10;0;0;"@JumiaKenya Hi, still waiting for feedback on returned order no: 303461486";;@JumiaKenya;;"888717965528616962";https://twitter.com/matibe_sim/status/888717965528616962
Hed04;2017-07-22 11:08;0;0;"Would you mind explaining to me in the dm? Kindly follow back for that.";;;;"888717296906252288";https://twitter.com/Hed04/status/888717296906252288
kerichokericho;2017-07-22 10:43;0;0;"Noted";;;;"888710992519196674";https://twitter.com/kerichokericho/status/888710992519196674
ernest_kinoti;2017-07-22 10:38;0;0;"@JumiaKenya kindly confirm when you're delivering my item that I earlier returned and has overstayed in the "service center "";;@JumiaKenya;;"888709760341684224";https://twitter.com/ernest_kinoti/status/888709760341684224
ernest_kinoti;2017-07-22 10:36;0;0;"@JumiaKenya any information on delivery supposed to be today??";;@JumiaKenya;;"888709325321101312";https://twitter.com/ernest_kinoti/status/888709325321101312
chiramkevin;2017-07-22 10:08;0;0;"0727842484 purity muthoni";;;;"888702325212274688";https://twitter.com/chiramkevin/status/888702325212274688
chiramkevin;2017-07-22 10:05;0;0;"and i called that 0708880800 and they are very rude..";;;;"888701468877914112";https://twitter.com/chiramkevin/status/888701468877914112
franmwimoss;2017-07-22 10:05;0;0;"@JumiaKenya i have made a purchase and i wanna pick it up asap. Westlands.";;@JumiaKenya;;"888701413076992000";https://twitter.com/franmwimoss/status/888701413076992000
chiramkevin;2017-07-22 10:03;0;0;"i was given a ticket number... T2174";;;;"888701095123570688";https://twitter.com/chiramkevin/status/888701095123570688
chiramkevin;2017-07-22 10:03;0;0;"i am in nakuru..they gave me a ticket number and said theyll contact me when its ready and surely i have been patient its now past 3 months";;;;"888701005172551681";https://twitter.com/chiramkevin/status/888701005172551681
HumphoG;2017-07-22 09:57;0;2;"@JumiaKenya My cousin ordered for two phones from Jumia but two months down the line they have never bn delivered. Y? Cc @KenMayienga";;@JumiaKenya @KenMayienga;;"888699476172578820";https://twitter.com/HumphoG/status/888699476172578820
SMungaii;2017-07-22 09:30;0;0;"Specific day or date??";;;;"888692778368212993";https://twitter.com/SMungaii/status/888692778368212993
cccmwaki;2017-07-22 09:24;0;0;"ofcourse it all of them I just lost 1000 Bob coz I know no matter the amount of PR you are trying to portray you won't take it back";;;;"888691282180280320";https://twitter.com/cccmwaki/status/888691282180280320
SMungaii;2017-07-22 09:21;0;0;"What about the other orders???";;;;"888690572944396288";https://twitter.com/SMungaii/status/888690572944396288
kerichokericho;2017-07-22 09:19;0;0;"@JumiaKenya Kindly the status of this order 306874796";;@JumiaKenya;;"888690037805764608";https://twitter.com/kerichokericho/status/888690037805764608
SMungaii;2017-07-22 09:08;0;0;"But Order number 307375686 and 304555686 is what i want delivered. Advice when they will be delivered.";;;;"888687113667039236";https://twitter.com/SMungaii/status/888687113667039236
SMungaii;2017-07-22 09:05;0;0;"Order number 308755686 this is the order i placed wrongly.";;;;"888686453177425920";https://twitter.com/SMungaii/status/888686453177425920
chimondero;2017-07-22 08:34;0;0;"@JumiaKenya kindly see DM";;@JumiaKenya;;"888678737360945153";https://twitter.com/chimondero/status/888678737360945153
SMungaii;2017-07-22 08:28;0;0;"@JumiaKenya do you guys even have a number that goes directly to your call center?? I have an order i placed wrongly. No one has called";;@JumiaKenya;;"888677028446261251";https://twitter.com/SMungaii/status/888677028446261251
ernest_kinoti;2017-07-22 08:00;0;0;"@JumiaKenya At what time are you guys delivering the package that you texted me in the morning to notify of the delivery.";;@JumiaKenya;;"888670113569927168";https://twitter.com/ernest_kinoti/status/888670113569927168
chiramkevin;2017-07-22 07:44;0;0;"@JumiaKenya and the customer care guys at computer planet are very rude";;@JumiaKenya;;"888666013415485440";https://twitter.com/chiramkevin/status/888666013415485440
chiramkevin;2017-07-22 07:43;0;0;"@JumiaKenya can i get my phone back my ticket number is T2174..its been 3 months now";;@JumiaKenya;;"888665879302590464";https://twitter.com/chiramkevin/status/888665879302590464
chiramkevin;2017-07-22 07:41;0;0;"@JumiaKenya i have a complain.. i bought injoo max 3 phone from you guys in february and it just went off in april while i was using it";;@JumiaKenya;;"888665373775728641";https://twitter.com/chiramkevin/status/888665373775728641
SamMwangangi;2017-07-22 06:56;0;0;"@JumiaMarketKE kindly assist?";;@JumiaMarketKE;;"888653932108681217";https://twitter.com/SamMwangangi/status/888653932108681217
SamMwangangi;2017-07-22 06:55;0;0;"@JumiaMarketKE kindly assist";;@JumiaMarketKE;;"888653771328409601";https://twitter.com/SamMwangangi/status/888653771328409601
AyubElcattraza;2017-07-22 06:21;0;0;"@JumiaKenya kindly modify this order #304785486.the phone number used is wrong.change to 0712887816";;@JumiaKenya;#304785486;"888645152092422144";https://twitter.com/AyubElcattraza/status/888645152092422144
oyugi_jose;2017-07-22 04:57;0;0;"@JumiaKenya great work but some commodities like smartphone does not last with their power as claimed in the status like Hotwav";;@JumiaKenya;;"888623968189546496";https://twitter.com/oyugi_jose/status/888623968189546496
patomuthi;2017-07-22 03:19;0;0;"@JumiaKenya y'all sold me a brick, this power bank I waited for since 4th July is not working. I want a refund";;@JumiaKenya;;"888599414415216640";https://twitter.com/patomuthi/status/888599414415216640
Allan_kip2;2017-07-21 20:41;0;0;"hi I recently purchased a phone from jumia which was to come with airtel 1gb data how do i activate the data";;;;"888499244465889280";https://twitter.com/Allan_kip2/status/888499244465889280
KarWhizz;2017-07-21 19:26;0;0;"No ...thank you...I got my phn...and it's awesome....";;;;"888480281459654657";https://twitter.com/KarWhizz/status/888480281459654657
KBCChannel1;2017-07-21 18:57;0;0;"@JumiaKenya CEO says Kenyans purchase of groceries driving 30% of Ecommerce in #Kenya #Channel1Weekend #Business @obrienkimani";;@JumiaKenya @obrienkimani;#Kenya #Channel1Weekend #Business;"888472953960013824";https://twitter.com/KBCChannel1/status/888472953960013824
kebubu;2017-07-21 16:56;0;0;"";;;;"888442456043380736";https://twitter.com/kebubu/status/888442456043380736
izzobratha;2017-07-21 16:27;0;0;"@JumiaKenya Please check DM";;@JumiaKenya;;"888435272962236416";https://twitter.com/izzobratha/status/888435272962236416
t_ndong;2017-07-21 16:15;0;0;"thanks email voucher received";;;;"888432231689146368";https://twitter.com/t_ndong/status/888432231689146368
mwendasalim;2017-07-21 15:43;0;0;"@JumiaKenya my order 307979286 placed five days ago is taking too long. What's up?";;@JumiaKenya;;"888424084337549313";https://twitter.com/mwendasalim/status/888424084337549313
HZedeya;2017-07-21 15:12;0;0;"how much are laptops";;;;"888416283431227395";https://twitter.com/HZedeya/status/888416283431227395
kebubu;2017-07-21 14:59;0;0;"can i cancel it n get my money back???";;;;"888413112805752832";https://twitter.com/kebubu/status/888413112805752832
kebubu;2017-07-21 14:53;0;0;"@JumiaKenya pic.twitter.com/7wf3ZsbIxd";;@JumiaKenya;;"888411699170205697";https://twitter.com/kebubu/status/888411699170205697
kebubu;2017-07-21 14:50;0;0;"@JumiaKenya and not forgetting these 306247166, it's been 21 days for crying out loud. Just give me back my cash i go eat nyama choma";;@JumiaKenya;;"888410763936845825";https://twitter.com/kebubu/status/888410763936845825
kebubu;2017-07-21 14:48;0;0;"@JumiaKenya this 301554296 items are being shipped, all of a sudden payment has failed. Yet i paid on 3rd!!!!!''''";;@JumiaKenya;;"888410299996491776";https://twitter.com/kebubu/status/888410299996491776
kebubu;2017-07-21 14:42;0;0;"@JumiaKenya hi, check this order for me 301554296";;@JumiaKenya;;"888408968430800897";https://twitter.com/kebubu/status/888408968430800897
BChelagat;2017-07-21 14:36;0;0;"Thank you...I have placed the order 307265686";;;;"888407365271334912";https://twitter.com/BChelagat/status/888407365271334912
NjorogeNjenga;2017-07-21 14:20;0;0;"Noted!!";;;;"888403214814646272";https://twitter.com/NjorogeNjenga/status/888403214814646272
MMaxwellmugo;2017-07-21 14:15;0;0;"Check ur Dm. Shared the number";;;;"888402172286775296";https://twitter.com/MMaxwellmugo/status/888402172286775296
NjorogeNjenga;2017-07-21 14:13;0;0;"Hello, is there a way I can personally pick the item in town?";;;;"888401481061322753";https://twitter.com/NjorogeNjenga/status/888401481061322753
BChelagat;2017-07-21 14:11;0;0;"posta chuka -along chuka kaagwa road,chuka town ,Tharaka Nithi";;;;"888400931745869825";https://twitter.com/BChelagat/status/888400931745869825
t_ndong;2017-07-21 14:05;0;0;"thats correct he was supposed to send me an email with a voucher which I haven't received";;;;"888399566109904896";https://twitter.com/t_ndong/status/888399566109904896
BChelagat;2017-07-21 13:59;0;0;"not made any payment...s am using a voucher";;;;"888398014846574592";https://twitter.com/BChelagat/status/888398014846574592
BChelagat;2017-07-21 13:58;0;0;"was using a voucher Refe6340b1f3045";;;;"888397787267772417";https://twitter.com/BChelagat/status/888397787267772417
ekavingo;2017-07-21 13:49;0;0;"@JumiaKenya My order numbers are 3032955196 & 304785196. Kindly let me know, specifically where or how far the items are. Thank you. Ernest";;@JumiaKenya;;"888395511341953024";https://twitter.com/ekavingo/status/888395511341953024
innooh;2017-07-21 13:35;0;0;"@JumiaKenya hello,good afternoon?";;@JumiaKenya;;"888392074759991298";https://twitter.com/innooh/status/888392074759991298
MMaxwellmugo;2017-07-21 13:32;0;0;"@JumiaKenya #303187486 voucher REFcb657b6507b0 need a refund on remaining balance";;@JumiaKenya;#303187486;"888391294309072896";https://twitter.com/MMaxwellmugo/status/888391294309072896
stash_ke;2017-07-21 13:24;0;0;"@JumiaKenya I've paid via mpesa to http:// jumia.co.ke but lost the check out link before i could proceed to check out. How do i recover";;@JumiaKenya;;"888389306183802882";https://twitter.com/stash_ke/status/888389306183802882
alexmogere;2017-07-21 13:22;0;0;"It's seems you are ignoring my tweets.I have been highly inconvenienced by your daily gimmicks of saying you will deliver my order.";;;;"888388748286861312";https://twitter.com/alexmogere/status/888388748286861312
GokuKiddo;2017-07-21 13:12;0;0;"Ksh 5 only Nooooooo You can perform better .";;;;"888386306174324736";https://twitter.com/GokuKiddo/status/888386306174324736
jonasbashige;2017-07-21 13:08;0;0;"@JumiaKenya Kindly send me the receipt that includes the VAT breakdown for the order 302724686";;@JumiaKenya;;"888385234139480064";https://twitter.com/jonasbashige/status/888385234139480064
BChelagat;2017-07-21 13:05;0;0;"@JumiaKenya trying to place an order using voucher no refe6340b13045 for an item worth 1560 but am paying 1200 shipment?????";;@JumiaKenya;;"888384423649046528";https://twitter.com/BChelagat/status/888384423649046528
PEshiminywi;2017-07-21 13:03;0;0;",I got an email on 10th of July saying my product had been shipped....mpaka wa leo sijawai pata ujumbe wowote";;;;"888384039157104640";https://twitter.com/PEshiminywi/status/888384039157104640
cccmwaki;2017-07-21 12:57;0;0;"how now I had to tear up the package to access it";;;;"888382335896481793";https://twitter.com/cccmwaki/status/888382335896481793
PEshiminywi;2017-07-21 12:40;0;0;"@JumiaKenya ,Today marks exactly 12 days since i made my purchase of order number 301636196.....i wonder why it's taking years to reach me.";;@JumiaKenya;;"888378148529811456";https://twitter.com/PEshiminywi/status/888378148529811456
SamNyangu;2017-07-21 12:36;0;0;"Why did you lie to me at first? I had to call the service center!!!! You keep lying to customers, I keep reporting. #YouWillSoonLoseYourJobs";;;#YouWillSoonLoseYourJobs;"888377199270744064";https://twitter.com/SamNyangu/status/888377199270744064
SamNyangu;2017-07-21 12:35;0;0;"Why did you lie to me at first? I had to call the service center!!!! You keep lying to customers, I keep reporting. #YouWillSoonLoseYourJobs";;;#YouWillSoonLoseYourJobs;"888376999462490114";https://twitter.com/SamNyangu/status/888376999462490114
SamNyangu;2017-07-21 12:35;0;0;"Why did you lie to me at first? I had to call the service center!!!! You keep lying to customers, I keep reporting. #YouWillSoonLoseYourJobs";;;#YouWillSoonLoseYourJobs;"888376930935988224";https://twitter.com/SamNyangu/status/888376930935988224
SamNyangu;2017-07-21 12:35;0;0;"Why did you lie to me at first? I had to call the service center!!!! You keep lying to customers, I keep reporting. #YouWillSoonLoseYourJobs";;;#YouWillSoonLoseYourJobs;"888376872509345792";https://twitter.com/SamNyangu/status/888376872509345792
SamNyangu;2017-07-21 12:35;0;0;"Why did you lie to me at first? I had to call the service center!!!! You keep lying to customers, I keep reporting. #YouWillSoonLoseYourJobs";;;#YouWillSoonLoseYourJobs;"888376808118374400";https://twitter.com/SamNyangu/status/888376808118374400
SamNyangu;2017-07-21 12:30;0;0;"But you are the same guys who lied to me that the item is still at the service center! I NEED THE ITEM NOW!!!! I PAID FOR IT ALREADY!!";;;;"888375576880435201";https://twitter.com/SamNyangu/status/888375576880435201
alexmogere;2017-07-21 12:27;0;0;"The item wasn't delivered.It is three days now.Your riders keep promising that they will deliver but it's yet to happen.";;;;"888374812539858944";https://twitter.com/alexmogere/status/888374812539858944
SamNyangu;2017-07-21 12:19;0;0;"@JumiaKenya You are tribal now? Where are other tribes in that list? #NikoMbeleNaJumia https:// twitter.com/JumiaKenya/sta tus/885871852278751232 …";;@JumiaKenya;#NikoMbeleNaJumia;"888372844110983168";https://twitter.com/SamNyangu/status/888372844110983168
tonnytonnyz;2017-07-21 12:15;0;0;"well well...let me work with the order i placed, i won't cancel it... i hope you'll advice on timelines i be there well in advance.";;;;"888371948182532098";https://twitter.com/tonnytonnyz/status/888371948182532098
abol_ger;2017-07-21 12:08;0;0;"Here is the order numberOrder #309882486 and the mice were fake so i declined to take them";;;#309882486;"888370176948924417";https://twitter.com/abol_ger/status/888370176948924417
tonnytonnyz;2017-07-21 12:06;0;0;"How much will it cost me to ship both in Rongai...kindly follow i DM Order numder.";;;;"888369656058314752";https://twitter.com/tonnytonnyz/status/888369656058314752
abol_ger;2017-07-21 12:02;0;0;"@JumiaKenya hello Jumia i made a purchase last week of a 6 dell mice and the guy who was delivering brought to me fake equipment....";;@JumiaKenya;;"888368505745281024";https://twitter.com/abol_ger/status/888368505745281024
